any_suggestion,suggest_safe ,suggest_efficient,agree_proposal,discuss_coordinte,discuss_fairness,discuss_efficient,discuss_rules,explanation,discuss_howtoplay,ask_game,receive_report,truthful,falsehood,contradict,neither_report,original_message
1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"0; yo diria que si/2; pero las siguientes c2f2 c4f4/1; no hay 10/2; ah vale jajajajaj/1; jajajaaja/1; sería a partir de ahora/0; yo pondria f3 c3/2; si a partid de ahora/2; yo creo que C2F2 renta mas/1; QUE ENVIDIA SER A/2; osea por perder 3 los demas sacamos mas/2; luego podemos ir compensando todo/2; no?/1; vale me parece bien/1; luego compensamos/0; sigamos/1; JUEGO 3/2; c3f3 otra vez no?/1; Como lo ves C/0; 5 5 otra vez/1; Gracias C/1; en que numero de ordenador estais?/2; no digfas nada/1; vale/2; que no se puede/0; no se puede/1; ah vale/2; creo que te expulsan/0; luego nos hacemos señales/2; esque no lo se jaja/1; jajaja sii/1; ciao/2; adioss/2; holaa/1; holaa/1; jajaja/2; creo que no cambian las personas/1; son los mismos/2; jaja sii/1; menos mal/2; 9 veces mas/1; pues lo mismo 3,3/2; si si jajja/2; madre mia.. jaja/1; jajaj veremos al final como evalúa jajaja/1; dos minutos son eternos para lo mismo jajaja/2; que nos suban los puntos por buena gente jaja/2; yaa/1; esoo/1; A se forra/2; bua se va a llevar una pasta jaja/1; jajaja/2; que lento pasa/1; nos queda el consuelo que trabajos en equipo/2; eso sii/1; trabajamos/2; podria salir siempre el juego 3/1; puess siii/1; ganariamos más jajaja/2; jajaja no creo q todo esto sume mas de 7 o 8 euros/2; nose jajjaja/1; jajaja/1; pero hay gente que ha ganado jaja/0; todo el rato/2; seguimos con f3c3/1; entonces nos quedamos con f3c3/0; por mi si/0; pero si qquereis cambiar/2; nono, demasiado complicado jaja esta bien asi/0; yo creo que es lo mejor/1; por mi no, porque ya es impar/0; vale pues f3c3/1; jajajaja/2; A vas a ofrecer una cerveza jaja/1; si si al salir nos dará la mitad jajaja/0; jajaja/1; no hace falta decirlo, no?"
1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,2; no/0; no/0; jaja/1; jajaja/2; pero no entiendo porque todos escriben muchisismo/2; creo que es con la que mas sacamos todos/1; antes al final hemos hecho c2f2/0; si porque habia uno que ganaba lo  mismo casi y otro que ganaba mas/1; pero ahora renta mas c3f3/0; si ahora 3 3/2; si el 33/1; 3 3/0; pues todo claro/1; el A se forra aqui/1; vaya tela/2; ya ya jajajaja/2; habra trampa?/1; que envidia jajaja/0; yo creo que  no/1; no/0; esto es para ver si el A es egoista/1; te vas a llevar 35 euros/2; es que no entiendo porque hay valores negativos/1; si/2; quien los escogeria?/1; nadie.../1; yo tampoco lo entien do/0; no se yo al principio no entendia nada/0; igual yo/2; me parece que llevo 130/2; y f 140/0; yo 296/2; juraria que he calculado bien jajaja/0; ahora que/1; no lo sabia/0; jajaj/0; que va/0; 5 5 no?/2; si 55/1; 5 5/1; cooperamos bien/0; que me quitan mi dinerito/1; que suerte has tenido de ser A jajajja/2; no se yo creo que aqui tiene que haber algo raro/1; mis amigos me dijeros si te toca A te forras/0; es eso/2; si no lo veo muy facil/1; si.../2; si sii/1; bueno al menos nos dan algo por haber participado jaja/2; jajaja eso es lo bueno/1; aunque sea 10 euros +/2; jaja ojala/1; porque creo que lo ganes +5 genial/2; de ahi en arriba/2; otro 5.. jajjaa/1; rayos juegan con nosotros jajaja/2; bueno.. jajaa poco a poco/1; si/1; se puede sber quienes son A jajaja porque no teclean XD/2; jajajajaj si???/2; no me he fijado/2; no veo mucho jajaa
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"1; jajaja/2; venga va/2; siguiente jajjaa/2; bieeeen jajaja el 3/1; jajaja/1; sii ya era hora :)/1; solo quedan 5 rondas jajaja/2; que salga mas veces jjaja aunq sera aleatorio/2; aun... jajaja/1; si jajaja tres veces más el 3 jajaja/2; jajaja las que queden/2; el 5 si q se ha repetido ya/1; ufff los segundos pasan lentos/1; sii/2; sii si i tanto../1; a ver los siguientes/2; mas de lo mismo jajaja/1; veo pasar la vida ante mis ojos/1; ya/0; ya ni yo/1; se estaran contando sus vidas/2; lo importante es participar/1; eso jajajaja/1; se está haciendo super largo/2; cuanto falta?/1; 1 ronda/0; f3c3/0; jaja/2; pero porque? seguro? jajajaj/1; jajajaja par ano perder las costumbres/1; que siiiii/2; jajaja/2; f1c5 para cambiar un poco jajaja/1; no no/1; no me parece bien/1; yo mas imposible/1; JUEGO 2/1; Madre mia A ahahahah/1; 300puntos/1; ahora c2f2/2; la hoja esta se puede usar para escribir? jajajaja/2; por mi c2f2 tambien/0; si la mejor es 2 2/0; yo he escritoi/1; asi ganais mas/1; y yo dejo de ganar 3/0; pobre ÇF/0; F/2; ya/1; no pasa nada jajaja/2; a mi tambien me sabe un poco mal jajaja/1; en el juego 3 esta pla misma opcion pero para mi/1; yo creo que lo estamos haciendo bien/0; a mi mejor amiga le toco F tranquilo no eres el unico/1; porque tu y yo ganamos lo maximo/1; lo que no entiendo/0; instrucciones/2; juego 3/1; es por que la mejor opcion es siempre la que A gana 8/1; 3 3?/2; la 33/2; ya es que es eso, no son opciones niveladas/2; jajajaja/1; jaajaja/1; bueno el tiempo literalmente/2; va q ya va jajja/2; otra vez el 5.... timo jajaj/1; sii/1; que robo jajaja/2; nos ha salido en esta ronda ya 3 veces/1; es para pagar menos jajaja XD/2; los A q no puedenhablar con nadie se estaran muriendo del asco jajjaj/2; jajajaaja/1; se hace pesado/2; un poco/1; jajaja sii/2; y eso que aun puedes hablar con alguien/2; llevamos casi 1 hora/1; por lo menos se nos pasa rapido/2; sii/2; no podemos decir mucho/2; pero bueno/1; menos maal no cogi reloj jajaja/1; ya ves/2; jajaja son menos cuarto/1; nooooooo/1; jaja/2; jajajaj/2; he pensado una cosa/2; como aun quedan rondas/1; dime/2; en el juego 1 si pongo C5 i tu F5/2; ganas 38 y yo 10/2; y luego en el siguente lo hacemos al reves y gano yo m/2; te parece?/1; oh ya la siguiente cambiamos para que tu ganes mas sai/2; jajaj vale"
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,"1; si si bien :9/2; seria divertido perder todo asi jaja/1; jajaja/2; f3c3 esta bien jaja/0; f3c3/1; si claro, super guay/0; hola/2; hola/2; se puede decir el juego que es?/0; puede ser/0; decidme juego/2; nos ha tocado juego 5/0; pues 4 y 4 no?/2; vale/0; es lo máximo para todos/1; be/0; pero son 3/0; ya.../1; no te preocupes/1; gracias jajaja/0; pues 2 2 no?/1; 2 2/0; que equipazo/1; JUEGO 3/2; c3f3 otra vez no?/1; 3 3/0; pues 3 3/0; clarisimo/1; jajajaja/1; para ti si/2; luego nos invitas a unas bravas o algo/1; eso/0; para vosotros hay mejores?/1; no/0; ah sisi/2; que va/2; la 33 claramente jajaja/1; juego 3 lo mejor es 33/1; juego 4 4 4/0; ah entonces perfecto/1; en cada jjuego hay algo que es lo mejor/1; ya lo tengo apuntado jeje/1; a ver si coincidis conmigo/0; yo me guio por lo que me decís/2; en la que mas gana a es tambien en la que mas ganamos nosotros/1; claro/1; por eso no lo entiendo/0; a ver yo entenderia algo si yo ganara 30 y vosotros mas en algunas/2; claro/1; claro yo estaba buscando esa opcion/2; pero es que no esta nivelado/0; porque yo tendria que elegir entre vosotros y yo/1; pero non esta/2; por eos lo veo raro jajajaja/0; ajaja/1; bueno 3 3/0; 3 3/2; si 33/2; seguimos asi y ya veremos que sale/1; esque es en la que mas ganamos/0; truco no tiene/1; y ademas A gaana 80/2; ahora 5,5 jaja/2; asi nos entetenemos/1; oki/1; jajaja/1; que nos puntuen por trabajo en equipo jajaja/2; jajaja eso esooo!/2; juego 4, f1 c1??/1; sii estaba ppensando ese/2; jaja perfecto/1; jajaja yeah/1; asi variamos jaja/2; esque aun asi tendremos los mimos puntos jajja/1; jajaja sii/2; las siguientes ya las hacemos 3,3 jajaja/2; que aburrido jajaa/1; jajaja ok si/2; que quedan ya solo 2/1; ya podria variarr o ser un poco diferente jaja/2; yaa/2; ajajaja/2; una hora haciendo lo mismo/1; bueno por estar aqui sentados al menos ganamos algo jaja/2; ya jajaja/2; 3,3 ? jajajaja/1; valee/1; mismo/2; queda unaaaa!!!!/2; jajajaa/1; solo queda unaa sii y sabremos que tal nos habrá ido/2; sii jajaja/2; se acaba ya con esto?/2; o hay mas?/1; creo que ya acaba aqui porque es una hora y media/1; aprox/2; perfecto jajaj valee/2; yo la otra vez estuve casi 2 h/0; vale no"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,"0; 5 y 5/2; juego 2/1; 5,5?/2; 3 y 3/0; voy a hacer que vaya compensado/2; o 2 y 2/0; cada vez que gane más uno/2; en 3 y 3 F y C nos llevamos lo mismo/2; ese yo lo veo bien/1; lo mismo no pero si vamos compensando/2; no?/1; bien/0; pero ahora le toca a c más/1; otra vez el 1?/1; jo tio/1; en los juegos 1 y 2 gana C/2; aqui esta el dilema de antes/1; En los 4 y 5 gana F/2; yo esta no digo nada/1; Y en el 3 ganamos lo mismo/2; hacedlo como veais jajajajaja/1; no se.../0; es que fastidiamos a f otra vez/0; no?/2; ya por eso/1; 2 2 o 3 3/1; va 2 2/1; asi ganais ma/1; mas/0; pero tu otra vez 3 puntos menos/2; en que juegos ganabas mas tu f?/1; en 4 y 5/2; vale si/0; cual cojo?/2; pues podemos usar ese patron/1; 2 2/2; para ir compensando/0; hablemos mas rapido/1; C cuantos puntos llevas?¿/2; aqui 44/0; que en el otro no me he enterado/1; 4 4/2; ahora calculo y digo lo que llevo/0; que juego es/1; JUEGO 4/2; juego 4/0; ellos sabrán.../1; osea que es 3 3 si o si/1; un poco raro pero bueno/2; juego 5/0; más instrucciones/2; otra vez 55/0; jaja/0; 5 5/1; y que sentido tendra dar 3 cifras negativas?/0; ninguno/2; es que es eso/2; son cosas que no entiendo jajajaja/0; ahi pierde A/0; no creo que lo ponga nunca....../1; pero nosotros tambien/0; si es el que elige/0; claro claro/0; 5 5 no???/2; si 55/1; 5 5/2; en cada juego la que mas renta es la del juego que sea/2; juego 1 es la 11/2; juego 2 22/2; juego 3 33/2; el 4 44/2; si/2; perfceto/2; fijate en otra manera dee compensar para el proximo juego/2; no hemos hecho el juego 3/1; entre el juego 2 columna 4 y el jugo 4 columna 4 cual prefieres/2; 2 juego/2; ??/1; si/1; fila 4/2; okk/1; columna ?/1; la 4 te favorece/2; vale/1; el juego 5 fila 1 te gusta?/1; o prefieres otro/2; el juego seleccionado pone quee s 1/2; leelo arriba/1; vale si/1; fila 3/1; ?/2; vale/2; c3/2; juego 2/1; fila 3/2; mismo/2; c3/2; hay forma de ganar nosotros y que el reste?/1; no/1; ninguna/2; genial compi/1; c3 f3/2; lo estamos haciendo guay/1; si si/2; si/2; el 3/2; a tope/1; le hemos pillado el tranquillo/2; asi es"
1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2; creo que es fundamental sernos leal/2; seria muy dificil si nos llevaramos mal/1; a mi merenta mas (y es mas o menos justo) 4/2; vale/2; entonces que hacemos ahora/1; porque 5/1; demasieee/2; que quieres qu ehafamos/2; hagamos/1; 4/2; tampocp creas que terente atanto/2; te renta tanto/2; ahora 3/1; ya/2; a la siguente
1.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"2; hazme cas/2; 4/1; 4/2; ahor asi/2; sisi/2; 4/1; JAJAJAJAAJAJAJA/2; asi a la larga ganss mas/2; teorias mias jjjaa/1; OKEYYY/1; parrilladas varias/2; CCC/2; CIFU/1; pero naaa/2; EL 5/1; por que no has cogido lo mismo que antes??/1; hemos perdido todos/1; ahora el juego es el 5/0; pongo fila 5 columna 5/1; perfecto/2; nos an dado menos/0; lo has pillado ya?/2; han/0; vale eso es q no.../1; pero el A siempre sale ganando mas/0; cada ronda sale un juego diferente/0; si siempre..../0; da igual lo q elijamos el juego sale aleatoriamente/1; lo que varia son las filas y algunas ganas mas C que F  y la 3,3 es la mas equitativa/2; vale vale/2; ya lo voy entendiendo si/1; fila 3/2; columna??/1; noo/1; fila 4/1; columna 4/2; valee/1; vale/2; jugamos a compensar en todas las rondas??"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1; sii aunque queda 1/2; luegoo nueve mas/1; vale ahora gana tu/1; o los dos lo mismo?/1; elige/1; creo que deberias ganar tu/2; mmmm/2; vale gracias/1; en la fila 2/2; fila dos/1; crees q realmente alguien es A?/2; siendo q de la otra forma no/1; claro!/2; lo estaba pensando y creo q A no existe/1; todo el mundo escribe/2; pero nos ayuda a saber cual es el mayo numero/1; y A no deberia/2; aunque sea repartido/1; cierto/1; sera para eso/2; si/2; debemos mirar mas A/2; aunque nos toque ganar menos/2; 5/1; f5 c5 no?/1; tengo hambre/2; AHORA  a la salida le tracamos jajajajaa/2; y yo
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2; bocata soooon/1; me como el mundo/1; ahora mismo/2; aguanta/2; fiera/1; ahora que jeje/1; 3?/2; risah super/2; si/2; a la siguiente pa ti/1; vale/2; porque no hay potra jajajjaa/2; otra*/1; ya veras que vuelve a salir el juego dos/2; JAAJJAJAA
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,"1; los cabroncetes/2; SERIA DE #PATETICAS/1; me la van a hjugar/1; #########/2; JAJAJAJA/2; TU Y TU BUENA SUERTE/1; yo y mi forma de vida/2; ASALARA/1; majrileeee/2; 1/2; pero la de antes no era la más neneficiosa, no?/0; f1c1/0; si lo era/1; f2 columna 2/1; y repartimos un poco más/0; f gana poco mas/0; c y a pierden mucho/2; es que es eso/1; cierto/2; juego 2/0; f2c2/1; siempre voy a ganar yo menos. vaya puntuaciones tengo/2; Bien/0; creo que luego cambia/2; Pero/2; Para qué sirve lo que C y F sleccionan?/1; para nada/0; estais poniendo lo mismo que yo?/0; juego?/2; Sí/1; 3/2; Por qué lo preguntas?/0; f3c3/1; f3c3/0; a ver si estamos ganando lo maximo/1; el juego es el 1/0; q??/1; por sino te lo ponia/0; a pues nooo/0; avisaar/2; Vale, es lo logico/1; Asi ganamos todos más/2; c1 f1/1; Vale, pues hacemos eso que hemos quedado/1; Porque esta es la ultima ronda ya/2; Vale, a ver si no nos cambian de grupo/1; despues supuestamente cambiaremos de rol/1; No, creo q somos los mismos 3 todo el rato/1; Buenas/2; porque luego se reparten los puntos entre nosotros"
1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1; claro/2; en este c2f2/1; y ganamos más/0; vaale/1; me podría haber dado cuenta antes/2; no pasa nada xd/0; nunca es tarde jaja/2; juego 5/1; juego 5/2; c4f4/1; perfecto/0; y no es mejor c5 y f5?/2; pierdo mucho yo/0; 3 puntos/1; pierdes 3/2; pero lo que digais/2; AJAJJAJAJJA/2; INVITA A/2; A*/0; 42432/0; ?/1; que estas ganando gracias a nsootros/2; OK/1; si/0; VALE JUEGO/0; Y DIALOGAMOS SOBRE LAS FILAS Y COLUMNAS/2; 2/2; yo veo 2-2/0; 2-2 O 3-3/2; 42432/1; sisi/2; jajajajaja/1; seguro/2; pero no entiendo que escriben tanto/0; no entiendo porque A siempre tiene mucho/0; pues alomejor lo mismo que nosotros/2; eres todo el rato A?/1; pues porque has tenido suerte/1; jajaja/2; 3/2; pondre/1; ya/2; 3/2; bien/1; creo que en todos los juegos/2; lo has hecho genial/1; es f3 y c3/1; con lo que mas ganamos/1; no crees?/2; si/1; perfecto/1; f3 c3/2; te parece?/1; y asi ganas/1; tu tambien/2; vale/2; perfecto/1; perfecto/2; en este no hay duda/1; c3 f3/2; jaja
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1; jaja si/2; en la ronda anterior tambien fue el 3 el ultimo/1; es verdad/1; ya se acaba el juego no?/2; hay otra ronda?/2; creo que si se acaba/2; pero por las dudas deberiamos tomar nota del orden en que salen los juegos/1; yo creo que tambien acaba/2; para tener un estadistico y poder calcular/1; no es aleatorio?/2; creo que no/2; lo sabremos en los 3 primeros
1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"2; si coincide/2; que hacemos/1; vamos a coger fila y columna que sean beneficiarios para los dos ok?/2; si/0; me acabo de dar cuenta de que la tabla es simetrica/1; 3/2; 3/0; igual que antes/2; si/1; si/1; hola/2; no se como funciona esto/2; madre mia/1; numero de juego/0; si elijo siempre fila 5 y columna 5, sea el juego q sea creo q ganamos todos más/0; el juego es aleatorio/1; tienes que seleccionar jueog fils y columna/0; yo elijo fila y columna/2; yo ahora que tengo que hacer/0; tu pon siempre al 5/0; en todo/2; srguro?/1; sleccionar juego fila y clomna es A es el que toma la decsion/0; salimos ganando todos/0; si yo soy el q elije/2; mi ingreso es 22/2; y el vuestro 50 y 72/2; no me cuadra/2; y 5 55/1; ahi le has dado/2; sera por algo? jajajaja/2; juego 1/1; igual quieren que pensemos eso, C/0; 1 1?/2; entonces 11 no?/1; 1 1/1; si 1 1/2; no se a lo mejor me estoy rayando la cabeza jajajaja/1; yo pienso como tu osea que somos 2/0; nos os rayeis/0; sea lo que sea nos llevamos dinerito/0; ojala todos fueramos A/1; igual las cifras negativas en realidad son buenos/1; jajajaja/0; no creo/2; pero es que entonces estarian mintiendo/1; buenas*"
1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"0; ahi te pone los putnos que t llevas/2; porque no indica nada en ningun sitio/0; no es mentira/1; yaya esta bien/1; lo estamos haciendo bien/0; si/2; juego 4/0; 4 4/1; 4 4/0; si no?/2; si si la 44/2; la gente no escribe demasiado para lo poco que hay que decir? JAJAJAJA/1; si jajajajaj/1; estaba pensando lo mismo/0; ajjajjaja si/0; yo estaba observando a la gente/0; y pensaba lo mismo/1; igual estan discutiendo/0; jajajajaj/0; diciendo palabras malsonantes/2; juego 2/1; juego 2/1; 2 2/0; es que nosotros somos muy listos y  no nos hace falta discutir mucho/1; creeis que los demas habran llegado a la misma conlcusion?/2; pues no se/0; bueno vosotros sois muy listos porque yo/0; jaja/0; yo creo que si/2; peoro lo veo muy raro jajajajaja/2; eso o es que se estan contando su vida/1; con que A vaya a por los 80 siempre/1; ganan todos/0; yo creo que luego leen nuestras conversaciones para saber que hacemos/0; claro..../1; si../0; a lo tonto decimos de los otros pero  nosotros también escribimos/1; jajajajajajajaa/1; juego 2/1; 2 2/2; juego 2/0; otra veeez??/1; si jajaja/2; si ://2; ya se acaba no? jajaja/0; si/0; encantada/1; si/1; igualmente =)/2; esta bien este sitio para hacer amig@s no? jajaja/0; jajaja/1; jajajaja/0; chat amistad/1; disfrutad el dineroo/0; igualmenteee/2; igualmente :)/2; a ver si ahora al salir nos vemos o algo/0; ojala/1; si jajaja/1; vale/1; Si la proxima eres F y yo A por ejemplo, tienes que hablar con C para seguir como lo estamos haciendo ahora/1; Y si tu eres A y yo C pues lo mismo/1; Yo hablo con F para hacer lo mismo, y salimos ganando todos/2; c3f3/0; okey/2; juego1"
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1; chicos he encontrado otra forma en la que ganamos mas dinero/2; cuenta/1; en este juego darle c2 f2/1; en el juego dos c2 f2/1; en el tres c3 f3/2; valeeeeeeeee/1; en el 4 c4 f4/2; es perfecto/1; y en el 5 c4 f4
1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"0; VALE CHAVALES LO TENEMOS/2; ?/1; jajaja/1; si adivinas quien soy/2; TAN FACIL ME LO PONES?/2; JAJJAJAJA/1; jajajajaaj/2; PODRIA DECIRTE/1; A tu vente tambien/1; asi pagas tu/2; PERO NO ME CREERIAS/1; jajajajaa/0; es lo mismo que F gana en 4 4/0; que los numeros son iguales pero a la inversa/1; si/0; si os dais cuenta la suma de C y F es A/2; y ha ido de 5 4 3 y ahora 2/0; yaa/2; si/0; no si si esto tiene truco o que/2; pues seguro/0; me estoy empezando a plantear que si/0; jajajajajaja/1; Antes que letra has sido?/2; Hola, vamos a seleccionar el mayor beneficio/1; En este caso es f5 c5/2; c5 f5/2; Sí/1; Pero que letra has sido anteriormente?/2; No la podemos decir/0; lo que querais/1; en los otros yo pierdo 3/1; en juego 1 y 2 yo pierdo 3 y vostros ganais 11/2; yo pierdo 8 puntos, de 32 a 26/1; 29/1; c4 f4/2; 3/1; oye/0; c3 f3/1; en el de antes"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"1; en c4 f4/1; 42432/1; mejor para nosotros/1; tu solo pierdes 8/0; EN 2-2 C GANA MUCHO MAS/2; f entonces eras chico o chica?/0; LO Q DIGA C/1; ah no/1; para c peor/1; lo que querais/2; 42402/1; soy chica/2; gracias/0; 42402/1; 2-2 ok/0; lo igualamos?/0; 3 3/2; llevamos 2 de F con mas ganancias 1 igual y 1 C mas ganancias/2; vale bien/0; falta que C tenga 54 mas/0; ern alguna ronda tiewne que caer 1/2; juego 3 f3 c3 entonces?/1; si, yo creo que caerá/0; si no?/2; vale/1; vale/0; igualamos y esperamos a que caiga el juego 1/1; bien/0; para que c tenga mas/2; y si salen 4 y 5 miramos que no se vaya mucho/1; Como q no?/2; No se puede desvelar, creo/2; Creo que somos las mismas personas/2; Antes habiamos hablado de decirle al otro que escogiese el mayor beneficio/2; c4 f4/1; No, yo no/2; Pues eras el A/1; cogemos c4 f4/2; Sí/1; no, antes jugaba de C/2; Pues yo igual/2; Nos han cambiado de grupos/1; solo varian f y c/2; vale/2; ya.../1; que teneis vostros?/2; yo he perdido en el anterior/2; en este c3f3/1; yo tengo qeu tu ganas 29/2; entonces lo de la cerveza va cogiendo forma/2; jajajajaj/1; jajajajajaa/0; COGE FORMA/1; pero tiene que invitar A/0; 1/2; vale/0; igualamos/2; faltan 4 rondas/2; 1/1; 1/0; venga/0; 1 1/2; ahora si que ya estamos igual/0; luego ya es tratar de mantenerlo igual/1; si/1; ha salido bien la jugada/2; perfecto/2; jajajajajaja/1; despues seras f/2; c3 f3/2; Antes era C, ahora vuelvo a ser C/1; f5 c5"
1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,"1; Despues cambias a F/1; porq son 3/1; cuando cambies a F intenta hacer siempre f5 c5/2; Hay que buscar el mayor beneficio, en el juego 3, es la fila 3 columna 3/1; Ya, pero el mayor beneficio se lo lleva A no tu/1; tu te lo llevas despues cuando seas f/1; ahora me toca a mi que antes lo hemos jugado asi"
1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,"1; sino solo se lo lleva a/2; yo he ganado 26/1; a mi me pone que 29/2; :O/1; por eso lo he dicho/2; bueno por 3 puntos da igual jaja/0; no, f eran 54 puntos/2; claro/0; JUEGO/2; 3/2; 42432/2; easy+/0; PERFECTO/1; ok/1; cuantas tandas hhay de 9 rondas?/0; 2/2; esta es la ultima/1; ok/0; CLARO/2; 1/0; JUEGO/0; VALE/1; 42370/0; 42370/1; es lo que mas os beneficia/0; sii/2; que hora es?/1; ni idea jajaja/0; hay que pensar algo para las siguientes 4/0; jajajaja nos e permiten moviles/1; o igual o nos arriesgamos/2; en todas hay una fila que C y F tiene lo mismo/2; lo que querais/1; no se/0; lo que vosotros querais/0; pensar en estos segundos que quedan/2; en la siguente depende de lo que salga miramos/1; en la siguiente lo miramos a ver/0; jajajajaja/1; claro/2; 5/2; si quereis nos arriesgamos pero sin q se vaya mucho/2; por si acaso/2; o como querais/0; entonces 4 4/2; vale/0; o que decis/1; mm si/1; f5 c5/2; Ya lo sé, pero hazme caso/2; c2 f2/1; Pero que asi esto es muy simple/1; solo gana A mas/2; Imagina que A no existe y luego se reparte la mitad/1; A existe/1; este experimento ya lo he hechp/2; Bueno, pues entonces hay que buscar el maximo beneficio para los dos/2; c3 f3/0; en esta f3 c3?/1; ahh vale"
1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,"1; si/2; juego3/1; 3/2; lo de antes/1; c3f3/0; okey/2; un placer jugar con vosotros jajaj/1; creo que tenemos los mismos puntos/2; 42402/0; BIEN F/0; LUEGO INVITO A ALGO/1; es lo que hay/1; ya lo he asumido/1; jajajaja/2; a mi me han regañado.../1; con que?/2; 2-2 ganamos mas f y yo/0; PUES 2-2/2; cevezas/1; 2-2 pierdes tu F/1; c*/0; DECIDID RAPIDO/1; 42370/2; es verdad/0; VALE/1; quedan 20 seg/2; mira si soy bueno/2; o tonto.../2; 42370/1; tonto creo yo/1; jajajajajajaa/2; -_-/0; JUEGO/2; total son 14/2; luego si vemos que vuelve a salir 4 o 5 compensamos/1; yaa, pues ese mismo/2; jajajajajaa hombre tu no digas q no/2; que te beneficia/1; jajajajajajajja ya.../0; jajajajajajaja/0; vale entonces 4 4/2; bien/2; luegomiramos a ver/1; sii/2; 3/1; 3/2; ponemos el mismo q antes pero en este?/2; 2 2?/1; valee/2; y asi F y yo tendriamos lo mismo/1; asi lo igualamos seguro/0; no se iguala/2; hay que intentar elegir las columnas cin mayor resultado y siempre en positivo/2; elige el juego 4 columna 4/1; Voya ver/2; es la que mayores resultados da a todos/1; Columna 4 fila 4/2; juego dos fila 2/2; asi compensamos para qye los resultados se asemejn/2; por favor/2; columna 4 y juego 5/1; Hay que elegir siempre la misma opción para tener el máximo beneficio/1; En el 3 esta claro/1; c3 f3/2; Sí/1; Pero a partir de esta creo q tenemos q centrarnos/1; en nosotros y no en el A/1; igualmente!/0; lo mismo digo jajaja/0; hola/2; hola"
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,"0; QUE HAY QUE HACER?/1; no cojas fila 1/1; jugador a/2; 42495/2; 5/0; (LA CERVEZA MEJOR VOSOTROS DOS SOLOS)/1; c que pretendeS?/0; VEO MAS COMPLICIDAD.../1; jajajaja/2; x 8 me da igual/2; no que me dice tonto/1; 42495/0; 42495/1; gracias c/2; de nada/2; claro, porque en el otro yo ganaba 29 y ahora lo ganas tu/0; a si/0; jajajaja/0; si sii"
